DATE,PRCP,SNOW,SNWD,TMAX,TMIN,AWND,PGTM,TAVG,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,warning,closed,work call early release ,delayed report
4/2/2021,0,0,0,239,39,37,,132,70,90,134,197,,,,,,,,,,,,,,
4/3/2021,0,0,0,244,28,34,,139,160,150,89,116,,,,,,,,,,,,,,
4/4/2021,0,0,0,261,83,35,,168,190,320,98,125,,,,,,,,,,,,,,
4/5/2021,0,0,0,261,50,45,,160,230,220,125,165,,,,,,,,,,,,,,
4/6/2021,0,0,0,217,17,66,,153,10,360,165,201,,,1,,,,,,,,,,,
4/7/2021,0,0,0,167,0,46,,67,10,360,116,152,,,,,,,,,,,,,,
4/8/2021,0,0,0,217,11,42,,119,300,320,112,161,,,,,,,,,,,,,,
4/9/2021,0,0,0,117,6,75,,91,360,360,183,233,,,,,,,,,,,,,,
4/10/2021,0,0,0,178,-38,33,,63,140,170,81,116,,,,,,,,,,,,,,
4/11/2021,0,0,0,183,-5,55,,109,80,90,139,183,,,,,,,,,,,,,,
4/12/2021,0,0,0,89,-43,39,,29,30,30,89,116,,,,,,,,,,,,,,
4/13/2021,0,0,0,89,6,55,,38,160,160,107,148,1,,,,,,,1,,,,,,
4/14/2021,0,0,0,117,-21,51,,39,110,110,112,148,,,,,,,,,,,,,,
4/15/2021,127,94,0,44,-10,52,,29,360,10,107,130,1,1,1,1,1,,,1,,,,,,
4/16/2021,0,0,80,28,-27,74,,-4,360,10,125,165,1,,,,,,,,,,,,,
4/17/2021,0,0,0,33,-16,40,,5,20,10,98,125,,,,,,,,,,,,,,
4/18/2021,0,0,0,139,-38,44,,43,350,340,107,152,,,,,,,,,,,,,,
4/19/2021,36,41,30,139,-60,54,,54,60,60,112,139,1,1,,,,,,1,,,,,,
4/20/2021,5,3,0,28,-77,39,,-33,200,190,72,103,,,,,,,,,,,,,,
4/21/2021,0,0,0,61,-27,51,,2,90,170,81,125,,,,,,,,,,,,,,
4/22/2021,0,0,0,172,-60,43,,33,20,10,130,161,,,,,,,,,,,,,,
4/23/2021,23,0,0,133,22,33,,81,60,60,98,116,,,1,,1,,,,,,,,,
4/24/2021,0,0,0,200,-5,47,,77,190,160,134,192,,,,,,,,,,,,,,
4/25/2021,0,0,0,267,61,63,,159,210,230,161,206,,,,,,,,,,,,,,
4/26/2021,0,0,0,256,128,77,,198,210,200,139,246,,,,,,,,,,,,,,
4/27/2021,0,0,0,167,50,69,,144,350,340,148,210,,,1,,,,,,,,,,,
4/28/2021,0,0,0,139,39,68,,76,340,330,125,174,,,,,,,,,,,,,,
4/29/2021,0,0,0,211,39,49,,123,30,20,94,125,,,,,,,,,,,,,,
4/30/2021,0,0,0,256,39,29,,156,160,160,81,112,,,,,,,,,,,,,,
5/1/2021,0,0,0,289,83,33,,191,350,210,107,170,,,,,,,,,,,,,,
5/2/2021,84,0,0,228,78,81,,182,360,360,183,246,1,,1,,1,,,,,,,,,
5/3/2021,124,0,0,83,17,60,,62,350,360,98,130,1,,,,,,,,,,,,,
5/4/2021,0,0,0,139,33,38,,61,150,150,89,116,,,,,,,,,,,,,,
5/5/2021,0,0,0,183,44,37,,101,60,60,125,148,,,,,1,,,,,,,,,
5/6/2021,0,0,0,217,28,42,,118,150,150,103,125,,,,,,,,,,,,,,
5/7/2021,0,0,0,278,56,33,,173,290,290,179,250,,,1,,,,,,,,,,,
5/8/2021,3,0,0,261,67,56,,179,60,310,134,188,,,,,,,,,,,,,,
5/9/2021,10,0,0,89,33,56,,73,40,40,98,121,1,,,,,,,,,,,,,
5/10/2021,140,30,30,44,11,54,,38,140,140,103,125,1,1,,,,,,,,,,,,
5/11/2021,46,13,0,50,6,33,,18,140,130,76,107,1,1,,,,,,,,,,,,
5/12/2021,0,0,0,122,28,40,,54,170,170,72,89,1,1,,,,,,,,,,,,
5/13/2021,0,0,0,200,33,24,,99,200,200,67,89,1,1,,,,,,1,,,,,,
5/14/2021,0,0,0,239,67,35,,156,200,220,139,179,,,1,,,,,,,,,,,
5/15/2021,0,0,0,194,67,36,,138,130,130,98,125,1,,,,,,,1,,,,,,
5/16/2021,3,0,0,206,83,45,,143,10,360,116,143,1,,1,,,,,1,,,,,,
5/17/2021,76,0,0,178,83,44,,131,100,290,107,143,1,,1,,,,,,,,,,,
5/18/2021,119,0,0,172,67,47,,111,160,330,103,125,1,,1,,,,,,,,,,,
5/19/2021,0,0,0,194,56,31,,115,170,170,89,116,1,,,,,,,,,,,,,
5/20/2021,0,0,0,267,83,44,,166,160,170,116,170,1,,,,,,,,,,,,,
5/21/2021,0,0,0,272,94,72,,190,180,170,170,219,,,,,,,,,,,,,,
5/22/2021,5,0,0,244,100,71,,176,160,130,179,246,,,1,,1,,,,,,,,,
5/23/2021,15,0,0,239,89,74,,156,230,230,183,241,1,,,,1,,,,,,,,,
5/24/2021,8,0,0,256,61,42,,165,130,220,107,139,,,,,,,,,,,,,,
5/25/2021,0,0,0,228,111,56,,173,150,160,107,143,,,,,,,,,,,,,,
5/26/2021,0,0,0,233,133,55,,167,220,220,112,143,,,,,,,,1,,,,,,
5/27/2021,0,0,0,239,117,47,,178,50,150,107,134,,,,,,,,,,,,,,
5/28/2021,23,0,0,261,94,37,,162,100,100,98,130,1,,1,,,,,1,,,,,,
5/29/2021,145,0,0,244,83,47,,166,20,360,125,161,,,1,,1,,,,,,,,,
5/30/2021,74,0,0,178,89,43,,136,280,270,174,233,1,,1,,,,,1,,,,,,
5/31/2021,137,0,0,144,72,20,,101,130,130,76,94,1,,,,,,,,,,,,,
6/1/2021,0,0,0,206,44,31,,114,300,290,116,157,1,1,,,,,,,,,,,,
6/2/2021,0,0,0,228,83,29,,151,120,110,72,94,,,,,,,,,,,,,,
6/3/2021,0,0,0,256,94,30,,178,170,140,67,98,,,,,,,,,,,,,,
6/4/2021,0,0,0,283,106,28,,201,160,170,76,98,,,,,,,,,,,,,,
6/5/2021,0,0,0,306,122,40,,218,290,290,161,219,,,,,,,,,,,,,,
6/6/2021,28,0,0,300,156,36,,224,20,30,116,174,,,1,,,,,,,,,,,
6/7/2021,0,0,0,317,117,43,,212,30,40,130,161,,,1,,,,,,,,,,,
6/8/2021,0,0,0,317,128,49,,214,130,150,116,157,,,,,,,,,,,,,,
6/9/2021,0,0,0,311,156,46,,246,140,200,94,130,,,,,,,,,,,,,,
6/10/2021,0,0,0,339,156,52,,243,210,150,125,179,1,,,,,,,1,,,,,,
6/11/2021,0,0,0,278,139,55,,227,40,40,148,174,,,,,,,,,,,,,,
6/12/2021,0,0,0,294,117,51,,202,150,150,112,143,,,1,,,,,,,,,,,
6/13/2021,0,0,0,306,156,30,,230,120,120,103,125,1,,1,,,,,,,,,,,
6/14/2021,0,0,0,333,139,31,,242,150,150,72,103,,,,,,,,,,,,,,
6/15/2021,0,0,0,333,156,32,,251,140,200,76,103,,,,,,,,,,,,,,
6/16/2021,0,0,0,378,178,33,,274,20,10,112,143,,,,,,,,,,,,,,
6/17/2021,0,0,0,361,167,46,,272,320,330,148,255,,,1,,,,,,,,,,,
6/18/2021,0,0,0,339,178,56,,266,330,340,130,170,,,1,,,,,,,,,,,
6/19/2021,3,0,0,306,144,33,,234,10,10,130,174,,,1,,,,,,,,,,,
6/20/2021,51,0,0,322,117,38,,230,130,130,112,148,,,1,,,,,,,,,,,
6/21/2021,8,0,0,178,111,43,,158,30,20,81,103,1,,,,,,,,,,,,,
6/22/2021,0,0,0,350,89,25,,203,340,330,72,130,,,,,,,,,,,,,,
6/23/2021,0,0,0,344,161,34,,267,290,270,94,121,,,,,,,,,,,,,,
6/24/2021,20,0,0,311,150,57,,254,20,320,134,165,,,1,,,,,,,,,,,
6/25/2021,102,0,0,267,117,43,,188,20,20,143,179,1,,1,,,,,,,,,,,
6/26/2021,213,0,0,211,117,48,,154,10,10,103,134,1,,1,,,,,,,,,,,
6/27/2021,23,0,0,194,117,44,,154,130,130,116,139,1,,1,,,,,,,,,,,
6/28/2021,66,0,0,206,128,29,,154,210,200,72,85,,,,,,,,,,,,,,
6/29/2021,0,0,0,228,117,44,,171,160,160,98,130,,,,,,,,,,,,,,
6/30/2021,33,0,0,244,122,37,,178,140,140,94,116,1,,1,,,,,,,,,,,
7/1/2021,152,0,0,244,156,34,,192,70,70,134,165,1,,1,,,,,,,,,,,
7/2/2021,0,0,0,233,139,30,,171,160,170,67,81,1,,,,,,,,,,,,,
7/3/2021,3,0,0,283,133,33,,209,360,350,130,157,,,1,,,,,,,,,,,
7/4/2021,221,0,0,306,150,38,,219,300,300,165,228,,,1,,1,,,,,,,,,
7/5/2021,0,0,0,294,133,28,,215,360,150,67,85,,,,,,,,,,,,,,
7/6/2021,0,0,0,278,167,55,,222,330,330,107,157,,,1,,,,,,,,,,,
7/7/2021,0,0,0,289,156,33,,222,170,200,81,121,,,,,,,,,,,,,,
7/8/2021,0,0,0,333,144,38,,239,340,350,148,206,,,1,,,,,,,,,,,
7/9/2021,3,0,0,356,167,40,,264,220,230,103,148,,,1,,,,,,,,,,,
7/10/2021,0,0,0,283,178,61,,235,340,340,170,250,,,,,,,,,,,,,,
7/11/2021,0,0,0,272,139,28,,212,140,140,67,103,,,,,,,,,,,,,,
7/12/2021,0,0,0,306,117,26,,218,190,140,67,89,,,,,,,,,,,,,,
7/13/2021,0,0,0,306,144,38,,226,350,340,139,183,,,,,,,,,,,,,,
7/14/2021,0,0,0,272,150,54,,214,280,270,130,165,,,,,,,,,,,,,,
7/15/2021,97,0,0,300,128,33,,206,120,120,112,157,1,,1,,,,,,,,,,,
7/16/2021,74,0,0,294,150,29,,220,30,30,157,201,,,1,,,,,,,,,,,
7/17/2021,13,0,0,289,144,32,,211,50,40,143,179,,,1,,,,,,,,,,,
7/18/2021,0,0,0,294,150,26,,211,110,110,107,134,,,,,,,,,,,,,,
7/19/2021,0,0,0,294,144,34,,224,150,140,81,107,,,,,,,,,,,,,,
7/20/2021,0,0,0,294,133,44,,229,130,150,98,143,,,,,,,,,,,,,,
7/21/2021,30,0,0,317,144,37,,230,330,340,103,143,,,,,,,,,,,,,,
7/22/2021,0,0,0,339,167,30,,238,100,250,103,130,,,1,,,,,,,,,,,
7/23/2021,10,0,0,344,189,53,,266,10,20,165,210,,,1,,,,,,,,,,,
7/24/2021,8,0,0,250,183,51,,228,350,350,94,125,,,,,,,,1,,,,,,
7/25/2021,84,0,0,306,156,44,,221,50,60,134,170,1,,1,,,,,,,,,,,
7/26/2021,0,0,0,306,139,28,,209,170,170,67,85,,,,,,,,,,,,,,
7/27/2021,0,0,0,311,156,35,,241,140,160,81,107,,,,,,,,,,,,,,
7/28/2021,0,0,0,350,161,26,,257,130,140,67,85,,,,,,,,,,,,,,
7/29/2021,0,0,0,333,172,37,,265,130,120,89,116,,,,,,,,,,,,,,
7/30/2021,0,0,0,339,150,43,,256,350,360,134,170,,,,,,,,,,,,,,
7/31/2021,135,0,0,256,156,62,,223,340,330,98,143,1,,1,,,,,,,,,,,
8/1/2021,0,0,0,228,150,38,,177,240,200,67,89,1,,,,,,,1,,,,,,
8/2/2021,0,0,0,278,133,32,,198,160,110,81,143,,,,,,,,1,,,,,,
8/3/2021,0,0,0,283,161,37,,216,30,330,103,134,,,1,,,,,,,,,,,
8/4/2021,3,0,0,272,144,37,,207,30,360,112,152,,,,,,,,,,,,,,
8/5/2021,0,0,0,317,133,31,,219,170,170,72,107,,,,,,,,1,,,,,,
8/6/2021,0,0,0,356,139,40,,248,260,260,161,201,,,,,,,,,,,,,,
8/7/2021,0,0,0,306,161,47,,243,10,10,134,179,,,,,,,,1,,,,,,
8/8/2021,0,0,0,322,117,25,,218,130,170,81,107,,,,,,,,1,,,,,,
8/9/2021,0,0,0,356,156,34,,256,250,350,67,89,,,,,,,,1,,,,,,
8/10/2021,0,0,0,339,183,35,,258,90,350,98,116,,,,,,,,,,,,,,
8/11/2021,0,0,0,350,167,32,,262,170,200,72,125,,,,,,,,,,,,,,
8/12/2021,3,0,0,328,167,53,,251,350,70,112,148,,,,,,,,,,,,,,
8/13/2021,0,0,0,289,161,34,,224,170,170,89,130,,,,,,,,,,,,,,
8/14/2021,0,0,0,322,139,36,,227,340,340,139,183,,,1,,,,,,,,,,,
8/15/2021,8,0,0,317,139,38,,238,310,300,116,152,,,1,,,,,,,,,,,
8/16/2021,0,0,0,328,128,30,,224,60,80,89,121,,,,,,,,,,,,,,
8/17/2021,0,0,0,328,133,38,,234,170,150,103,143,,,,,,,,,,,,,,
8/18/2021,0,0,0,344,128,41,,243,130,120,107,157,,,,,,,,,,,,,,
8/19/2021,0,0,0,322,161,40,,251,230,160,112,143,,,,,,,,1,,,,,,
8/20/2021,0,0,0,306,172,43,,228,60,60,139,174,,,,,,,,,,,,,,
8/21/2021,13,0,0,261,133,54,,202,150,200,116,170,,,,,,,,,,,,,,
8/22/2021,0,0,0,333,139,41,,227,200,210,116,157,1,,,,,,,,,,,,,
8/23/2021,0,0,0,344,178,40,,258,190,220,103,157,,,,,,,,,,,,,,
8/24/2021,0,0,0,344,167,33,,274,160,150,76,116,,,,,,,,,,,,,,
8/25/2021,0,0,0,328,167,47,,250,150,170,107,134,,,,,,,,,,,,,,
8/26/2021,25,0,0,333,144,36,,233,290,250,130,174,,,1,,,,,1,,,,,,
8/27/2021,0,0,0,333,133,43,,219,130,150,107,139,,,,,,,,,,,,,,
8/28/2021,0,0,0,344,139,45,,251,250,240,130,192,,,,,,,,,,,,,,
8/29/2021,0,0,0,256,156,52,,216,160,350,116,152,,,,,,,,,,,,,,
8/30/2021,0,0,0,339,122,26,,217,50,60,103,139,,,,,,,,,,,,,,
8/31/2021,0,0,0,344,161,36,,246,130,130,76,98,,,,,,,,,,,,,,
9/1/2021,30,0,0,311,139,35,,243,130,130,94,125,,,,,,,,,,,,,,
9/2/2021,53,0,0,294,150,47,,216,30,340,107,134,1,,1,,,,,,,,,,,
9/3/2021,61,0,0,267,144,41,,189,340,160,107,152,1,,1,,,,,1,,,,,,
9/4/2021,0,0,0,272,133,36,,197,160,150,107,143,1,1,,,,,,,,,,,,
9/5/2021,0,0,0,300,133,27,,213,140,140,72,98,,,,,,,,,,,,,,
9/6/2021,0,0,0,333,122,30,,228,310,300,67,94,,,,,,,,,,,,,,
9/7/2021,0,0,0,317,161,42,,241,110,120,94,125,,,,,,,,1,,,,,,
9/8/2021,0,0,0,317,117,27,,217,130,180,63,89,,,,,,,,1,,,,,,
9/9/2021,0,0,0,356,122,25,,237,140,140,72,89,,,,,,,,1,,,,,,
9/10/2021,0,0,0,356,150,32,,245,170,180,76,98,,,,,,,,,,,,,,
9/11/2021,0,0,0,367,178,51,,273,230,280,130,174,,,,,,,,,,,,,,
9/12/2021,69,0,0,300,161,36,,238,310,310,125,192,,,1,,,,,,,,,,,
9/13/2021,0,0,0,300,117,26,,208,30,20,103,130,,,,,,,,,,,,,,
9/14/2021,0,0,0,261,117,34,,191,60,60,103,148,,,1,,,,,,,,,,,
9/15/2021,0,0,0,289,89,38,,179,150,140,89,116,,,,,,,,,,,,,,
9/16/2021,0,0,0,328,133,35,,231,200,210,130,170,,,,,,,,,,,,,,
9/17/2021,0,0,0,239,94,60,,193,340,320,174,241,,,,,,,,,,,,,,
9/18/2021,0,0,0,317,72,39,,179,160,160,125,161,1,,,,,,,,,,,,,
9/19/2021,0,0,0,306,161,45,,239,270,260,139,197,,,,,,,,,,,,,,
9/20/2021,0,0,0,206,83,54,,171,20,20,125,148,,,,,,,,,,,,,,
9/21/2021,0,0,0,178,50,40,,111,160,160,72,94,,,,,,,,,,,,,,
9/22/2021,0,0,0,250,28,26,,138,160,150,67,103,,,,,,,,,,,,,,
9/23/2021,0,0,0,289,78,40,,183,100,150,76,98,,,,,,,,,,,,,,
9/24/2021,0,0,0,256,106,35,,188,160,130,89,121,,,,,,,,,,,,,,
9/25/2021,0,0,0,278,67,33,,171,160,140,76,98,,,,,,,,,,,,,,
9/26/2021,0,0,0,311,128,37,,222,140,130,81,112,,,,,,,,,,,,,,
9/27/2021,0,0,0,300,150,50,,217,130,170,139,183,,,1,,,,,,,,,,,
9/28/2021,0,0,0,250,117,34,,196,160,150,107,161,,,,,,,,,,,,,,
9/29/2021,28,0,0,239,83,56,,163,10,340,130,179,,,1,,,,,,,,,,,
9/30/2021,0,0,0,150,72,41,,107,350,350,107,139,,,,,,,,,,,,,,
10/1/2021,3,0,0,161,94,24,,118,130,150,63,85,,,,,,,,,,,,,,
10/2/2021,0,0,0,222,89,31,,145,360,30,72,116,,,,,,,,,,,,,,
10/3/2021,0,0,0,250,61,23,,152,330,350,58,89,,,,,,,,,,,,,,
10/4/2021,0,0,0,261,72,26,,171,150,170,67,89,,,,,,,,,,,,,,
10/5/2021,0,0,0,250,61,36,,161,150,150,94,121,,,,,,,,,,,,,,
10/6/2021,0,0,0,261,61,43,,163,200,190,98,148,,,,,,,,,,,,,,
10/7/2021,0,0,0,244,100,35,,173,160,160,76,107,,,,,,,,,,,,,,
10/8/2021,0,0,0,256,89,43,,175,170,150,103,130,,,,,,,,,,,,,,
10/9/2021,0,0,0,239,94,52,,192,240,280,139,192,,,,,,,,,,,,,,
10/10/2021,0,0,0,194,50,29,,130,150,140,72,89,,,,,,,,,,,,,,
10/11/2021,0,0,0,189,44,46,,111,170,170,112,165,,,,,,,,,,,,,,
10/12/2021,0,0,0,189,11,47,,98,210,210,143,179,,,,,,,,,,,,,,
10/13/2021,0,0,0,183,-5,41,,89,260,180,116,170,,,,,,,,,,,,,,
10/14/2021,8,0,0,106,11,29,,59,150,140,81,103,,,,,,,,,,,,,,
10/15/2021,0,0,0,111,-10,21,,46,160,160,63,85,1,,,,,,,,,,,,,
10/16/2021,0,0,0,172,-21,32,,73,170,140,72,116,,,,,,,,,,,,,,
10/17/2021,0,0,0,217,0,32,,106,150,140,72,98,,,,,,,,,,,,,,
10/18/2021,0,0,0,239,67,38,,149,190,170,89,125,,,,,,,,,,,,,,
10/19/2021,0,0,0,189,11,48,,141,280,280,139,179,,,,,,,,,,,,,,
10/20/2021,0,0,0,150,-10,26,,65,150,170,63,85,,,,,,,,,,,,,,
10/21/2021,0,0,0,194,-5,26,,93,190,160,58,72,,,,,,,,,,,,,,
10/22/2021,0,0,0,228,22,30,,126,180,160,67,85,,,,,,,,,,,,,,
10/23/2021,0,0,0,217,44,44,,131,340,320,107,152,,,,,,,,,,,,,,
10/24/2021,0,0,0,211,33,30,,134,10,360,81,107,,,,,,,,,,,,,,
10/25/2021,0,0,0,256,33,36,,121,170,160,116,148,,,,,,,,,,,,,,
10/26/2021,53,0,0,217,33,79,,149,220,200,174,237,1,,1,,,,,,,,,,,
10/27/2021,0,0,0,133,17,55,,63,10,360,134,165,,,,,,,,,,,,,,
10/28/2021,0,0,0,144,11,34,,69,20,30,116,148,,,,,,,,,,,,,,
10/29/2021,0,0,0,194,28,30,,108,160,120,81,107,,,,,,,,,,,,,,
10/30/2021,0,0,0,222,33,43,,139,150,150,94,116,,,,,,,,,,,,,,
10/31/2021,3,0,0,50,6,44,,37,160,150,67,85,1,1,,,,,,1,,,,,,
11/1/2021,0,0,0,94,-21,25,,29,150,140,67,76,,,,,,,,,,,,,,
11/2/2021,0,0,0,56,-5,14,,19,140,140,63,72,1,,,,,,,1,,,,,,
11/3/2021,0,0,0,150,0,31,,68,170,20,58,76,1,,,,,,,1,,,,,,
11/4/2021,0,0,0,178,-10,26,,78,180,180,63,85,,,,,,,,,,,,,,
11/5/2021,0,0,0,211,28,41,,120,340,340,89,107,,,,,,,,,,,,,,
11/6/2021,0,0,0,250,17,39,,122,190,210,103,134,,,,,,,,,,,,,,
11/7/2021,0,0,0,250,61,37,,154,220,220,107,139,,,,,,,,,,,,,,
11/8/2021,0,0,0,178,17,38,,128,180,220,94,130,,,,,,,,,,,,,,
11/9/2021,0,0,0,111,-16,23,,53,330,330,58,94,,,,,,,,,,,,,,
11/10/2021,0,0,0,167,17,49,,95,310,310,112,165,,,,,,,,,,,,,,
11/11/2021,0,0,0,150,-27,51,,59,290,300,139,192,,,,,,,,,,,,,,
11/12/2021,0,0,0,111,-49,28,,37,30,30,107,134,,,,,,,,,,,,,,
11/13/2021,0,0,0,206,-10,43,,91,340,280,94,121,,,,,,,,,,,,,,
11/14/2021,0,0,0,139,-10,30,,71,50,120,94,121,,,,,,,,,,,,,,
11/15/2021,0,0,0,239,67,27,,141,260,250,67,81,,,,,,,,,,,,,,
11/16/2021,0,0,0,222,50,47,,141,290,290,130,170,,,,,,,,,,,,,,
11/17/2021,0,0,0,72,-71,37,,40,10,10,89,116,,,,,,,,,,,,,,
11/18/2021,0,0,0,67,-105,26,,-27,50,170,54,76,,,,,,,,,,,,,,
11/19/2021,0,0,0,183,17,40,,83,130,130,98,121,,,,,,,,,,,,,,
11/20/2021,8,0,0,139,33,47,,96,20,150,98,148,,,,,,,,,,,,,,
11/21/2021,0,0,0,111,-27,35,,50,160,180,81,103,,,,,,,,,,,,,,
11/22/2021,0,0,0,172,6,35,,77,160,180,58,81,,,,,,,,,,,,,,
11/23/2021,0,0,0,211,-10,41,,89,310,280,98,134,,,,,,,,,,,,,,
11/24/2021,0,0,0,111,-49,52,,74,10,10,125,157,,,,,,,,,,,,,,
11/25/2021,0,0,0,106,-88,26,,6,360,360,58,63,1,1,,,,,,,,,,,,
11/26/2021,0,0,0,211,-5,31,,86,360,10,63,72,,,,,,,,,,,,,,
11/27/2021,0,0,0,139,17,42,,87,10,360,116,157,,,,,,,,,,,,,,
11/28/2021,0,0,0,194,-32,26,,66,360,360,58,63,,,,,,,,,,,,,,
11/29/2021,0,0,0,211,44,38,,122,340,340,67,81,,,,,,,,,,,,,,
11/30/2021,0,0,0,150,28,51,,94,360,360,134,174,,,,,,,,,,,,,,
12/1/2021,0,0,0,206,17,17,,94,10,10,76,94,,,,,,,,,,,,,,
12/2/2021,0,0,0,222,39,34,,123,140,150,63,81,,,,,,,,,,,,,,
12/3/2021,0,0,0,144,28,42,,98,140,10,89,112,,,,,,,,,,,,,,
12/4/2021,0,0,0,122,-38,21,,47,10,20,63,67,,,,,,,,,,,,,,
12/5/2021,0,0,0,206,-60,58,,116,30,30,192,237,,,,,,,,,,,,,,
12/6/2021,0,0,0,100,-93,48,,-49,290,300,148,201,,,,,,,,,,,,,,
12/7/2021,0,0,0,100,-38,41,,47,300,300,139,192,,,,,,,,,,,,,,
12/8/2021,0,0,0,128,-27,29,,32,310,320,116,179,,,,,,,,,,,,,,
12/9/2021,0,0,0,144,-10,36,,85,160,150,89,125,,,,,,,,,,,,,,
12/10/2021,0,0,0,56,-99,75,,17,320,330,139,192,,,,,,,,,,,,,,
12/11/2021,0,0,0,72,-138,31,,-34,10,80,72,94,,,,,,,,,,,,,,
12/12/2021,0,0,0,200,6,36,,81,20,330,107,148,,,,,,,,,,,,,,
12/13/2021,0,0,0,156,17,26,,84,170,120,58,76,,,,,,,,,,,,,,
12/14/2021,0,0,0,189,22,67,,92,220,200,125,179,,,,,,,,,,,0,1,1,0
12/15/2021,3,0,0,111,-49,86,,79,290,290,295,411,1,,,,,,1,1,,,0,1,1,0
12/16/2021,0,0,0,111,-60,43,,14,160,160,125,152,,,,,,,,,,,0,1,0,0
12/17/2021,0,0,0,50,-71,41,,-3,130,160,81,98,,,,,,,,,,,,,,
12/18/2021,0,0,0,11,-110,21,,-47,20,20,63,67,,,,,,,,,,,,,,
12/19/2021,0,0,0,128,-93,29,,6,160,160,63,72,,,,,,,,,,,,,,
12/20/2021,0,0,0,144,-38,36,,53,150,150,76,85,,,,,,,,,,,,,,
12/21/2021,0,0,0,167,-32,46,,69,270,270,107,143,,,,,,,,,,,,,,
12/22/2021,0,0,0,161,6,50,,89,320,330,148,219,,,,,,,,,,,,,,
12/23/2021,0,0,0,194,11,44,,102,250,250,139,179,,,,,,,,,,,,,,
12/24/2021,10,0,0,156,6,80,,119,340,340,170,228,1,,,,,,,,,,,,,
12/25/2021,0,0,0,128,39,81,,67,240,240,157,188,,,,,,,,,,,,,,
12/26/2021,0,0,0,128,6,74,,63,250,290,192,291,,,,,,,,,,,,,,
12/27/2021,0,0,0,39,-55,48,,18,140,260,107,143,,,,,,,,,,,,,,
12/28/2021,0,0,0,94,-82,55,,11,220,230,143,201,,,,,,,,,,,,,,
12/29/2021,0,0,0,94,-132,35,,-35,220,220,112,148,,,,,,,,,,,,,,
12/30/2021,0,0,0,111,-5,97,,31,260,260,161,219,,,,,,,,,,,,,,
12/31/2021,5,10,0,106,-55,78,,61,220,220,139,174,,,,,,,,,,,,,,
1/1/2022,30,61,30,-49,-171,31,,-69,360,340,81,112,1,,,,,,,1,,,,,,
1/2/2022,0,0,50,67,-171,26,,-76,10,10,63,67,,,,,,,,,,,,,,
1/3/2022,0,0,30,144,-66,28,,26,70,80,58,63,,,,,,,,,,,,,,
1/4/2022,0,0,0,128,11,65,,76,280,310,157,233,,,,,,,,,,,,,,
1/5/2022,0,0,0,128,-116,42,,17,300,310,143,219,1,1,,,,,,1,,,,,,
1/6/2022,3,5,0,-60,-138,30,,-98,200,270,72,89,1,,,,,,,,,,,,,
1/7/2022,0,0,0,200,-77,44,,39,200,200,125,148,,,,,,,,,,,,,,
1/8/2022,3,5,0,139,-5,47,,87,40,50,139,170,,,,,,1,,,,,,,,
1/9/2022,0,0,0,17,-49,26,,-11,160,160,81,98,1,,,,,1,,,,,,,,
1/10/2022,0,0,0,117,-66,28,,7,160,150,54,72,,,,,,,,,,,,,,
1/11/2022,0,0,0,161,-60,34,,54,140,150,81,107,,,,,,,,,,,,,,
1/12/2022,0,0,0,144,-55,33,,51,170,160,67,94,,,,,,,,,,,,,,
1/13/2022,0,0,0,150,17,34,,86,340,330,76,103,,,,,,,,,,,,,,
1/14/2022,3,3,0,111,-43,96,,57,350,350,197,241,1,,,,,,,1,,,,,,
1/15/2022,0,0,0,72,-77,26,,-18,350,350,94,125,,,,,,,,,,,,,,
1/16/2022,0,0,0,144,-32,36,,56,360,310,76,98,,,,,,,,,,,,,,
1/17/2022,0,0,0,161,-66,31,,33,180,180,67,81,,,,,,,,,,,,,,
1/18/2022,0,0,0,156,-10,36,,68,40,30,98,121,,,,,,,,,,,,,,
1/19/2022,0,0,0,22,-82,41,,-14,160,180,63,76,1,1,,,,1,,,,,,,,
1/20/2022,0,0,0,-27,-88,13,,-69,40,210,40,49,1,1,,,,,,1,,,,,,
1/21/2022,3,5,0,78,-82,45,,-22,10,20,125,148,1,,,,,,,1,,,,,,
1/22/2022,3,0,0,67,-32,30,,1,180,200,98,116,1,,,,,1,,,,,,,,
1/23/2022,0,0,0,89,-60,26,,7,190,160,67,85,,,,,,,,,,,,,,
1/24/2022,0,0,0,83,-27,43,,23,30,20,107,130,,,,,,,,,,,,,,
1/25/2022,0,0,0,22,-55,60,,-9,10,20,139,170,,,,,,,,1,,,,,,
1/26/2022,0,0,0,72,-93,27,,-37,190,80,58,81,1,,,,,,,1,,,,,,
1/27/2022,13,30,0,-10,-127,44,,-22,20,360,107,139,,,,,,,,1,,,0,1,1,0
1/28/2022,0,0,30,89,-127,30,,-41,30,200,63,72,,,,,,,,,,,,,,
1/29/2022,0,0,0,139,-55,36,,43,160,180,67,85,,,,,,,,,,,,,,
1/30/2022,0,0,0,139,-71,24,,21,30,10,63,67,,,,,,,,,,,,,,
1/31/2022,0,0,0,172,-55,38,,45,20,310,103,139,,,,,,,,,,,,,,
2/1/2022,33,124,0,28,-77,51,,9,170,160,103,130,1,,,,,,,,,,,,,
2/2/2022,46,46,130,-77,-177,37,,-96,110,130,72,94,1,,,,,,,,,,0,0,1,0
2/3/2022,0,0,100,-110,-188,19,,-154,10,10,45,49,1,,,,,,,,,,0,1,1,0
